customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
cust_001975,729,1,86.05000000000001,1,1,1,3,Needs Attention
cust_001976,201,2,253.86999999999998,3,3,2,8,Loyal Customers
cust_001977,452,1,260.5,1,1,2,4,Needs Attention
cust_001980,149,1,91.34,3,1,1,5,Needs Attention
cust_001982,233,1,673.6500000000001,3,1,3,7,Potential Loyalists
cust_001985,271,2,712.5699999999999,2,3,3,8,Loyal Customers
cust_001986,13,4,4223.14,4,4,4,12,Champions
cust_001987,631,1,658.2800000000001,1,1,3,5,At Risk (high value)
cust_001988,253,1,451.97,2,1,2,5,Needs Attention
cust_001990,500,3,2771.8599999999997,1,4,4,9,Loyal Customers
cust_001991,263,1,1999.48,2,1,4,7,Potential Loyalists
cust_001992,119,2,3467.87,3,3,4,10,Champions
cust_001993,635,1,250.55,1,1,2,4,Needs Attention
cust_001994,267,2,804.5999999999999,2,3,3,8,Loyal Customers
cust_001995,617,1,760.25,1,1,3,5,At Risk (high value)
cust_001996,68,3,2915.15,4,4,4,12,Champions
cust_001997,303,2,2666.2400000000002,2,3,4,9,Loyal Customers
cust_001998,610,2,1463.85,1,3,3,7,Potential Loyalists
cust_001999,25,2,184.19,4,3,1,8,Loyal Customers
cust_002000,29,3,3256.7400000000002,4,4,4,12,Champions
cust_002001,55,2,501.32,4,3,2,9,Loyal Customers
cust_002005,573,1,259.49,1,1,2,4,Needs Attention
cust_002007,229,2,397.6,3,3,2,8,Loyal Customers
cust_002010,32,3,3675.79,4,4,4,12,Champions
cust_002011,37,3,548.23,4,4,2,10,Champions
cust_002013,439,1,154.31,1,1,1,3,Needs Attention
cust_002014,2,3,2348.7799999999997,4,4,4,12,Champions
cust_002015,91,3,4783.79,4,4,4,12,Champions
cust_002016,138,2,1829.3899999999999,3,3,4,10,Champions
cust_002017,390,2,149.75,2,3,1,6,Potential Loyalists
cust_002018,612,1,17.240000000000002,1,1,1,3,Needs Attention
cust_002019,294,1,1936.7,2,1,4,7,Potential Loyalists
cust_002022,7,1,591.46,4,1,3,8,Loyal Customers
cust_002023,259,1,1011.78,2,1,3,6,Potential Loyalists
cust_002024,56,4,1000.98,4,4,3,11,Champions
cust_002026,456,1,192.59,1,1,1,3,Needs Attention
cust_002027,264,1,1521.5800000000002,2,1,3,6,Potential Loyalists
cust_002028,213,1,301.83,3,1,2,6,Potential Loyalists
cust_002029,722,1,2604.9300000000003,1,1,4,6,Potential Loyalists
cust_002030,387,1,60.7,2,1,1,4,Needs Attention
cust_002031,701,1,396.21,1,1,2,4,Needs Attention
cust_002032,74,4,585.39,4,4,3,11,Champions
cust_002033,178,1,379.62,3,1,2,6,Potential Loyalists
cust_002035,17,2,749.1800000000001,4,3,3,10,Champions
cust_002036,197,1,22.25,3,1,1,5,Needs Attention
cust_002037,691,1,107.66,1,1,1,3,Needs Attention
cust_002038,201,1,2756.45,3,1,4,8,Loyal Customers
cust_002040,5,1,2304.37,4,1,4,9,Loyal Customers
cust_002041,233,1,65.92,3,1,1,5,Needs Attention
cust_002042,340,1,276.56,2,1,2,5,Needs Attention
cust_002043,604,1,42.84,1,1,1,3,Needs Attention
cust_002044,20,4,826.95,4,4,3,11,Champions
cust_002047,285,2,1463.67,2,3,3,8,Loyal Customers
cust_002048,43,3,2517.0099999999998,4,4,4,12,Champions
cust_002049,141,3,1039.19,3,4,3,10,Champions
cust_002050,8,2,1286.1200000000001,4,3,3,10,Champions
cust_002051,666,1,352.99,1,1,2,4,Needs Attention
cust_002052,3,1,495.08,4,1,2,7,Potential Loyalists
cust_002053,105,1,330.32,3,1,2,6,Potential Loyalists
cust_002056,55,2,3521.09,4,3,4,11,Champions
cust_002057,97,1,32.86,3,1,1,5,Needs Attention
cust_002058,178,1,658.26,3,1,3,7,Potential Loyalists
cust_002059,727,1,132.05,1,1,1,3,Needs Attention
cust_002060,43,3,3936.0,4,4,4,12,Champions
cust_002061,596,1,296.34000000000003,1,1,2,4,Needs Attention
cust_002062,120,3,246.26999999999998,3,4,2,9,Loyal Customers
cust_002063,594,2,1068.29,1,3,3,7,Potential Loyalists
cust_002064,71,4,1704.4899999999998,4,4,3,11,Champions
cust_002065,149,1,69.77,3,1,1,5,Needs Attention
cust_002066,410,1,115.22,2,1,1,4,Needs Attention
cust_002068,186,3,885.9100000000001,3,4,3,10,Champions
cust_002070,230,3,4164.01,3,4,4,11,Champions
cust_002071,320,1,1047.93,2,1,3,6,Potential Loyalists
cust_002072,408,3,1496.5300000000002,2,4,3,9,Loyal Customers
cust_002073,99,2,2402.96,3,3,4,10,Champions
cust_002074,154,1,283.58,3,1,2,6,Potential Loyalists
cust_002076,120,3,1364.74,3,4,3,10,Champions
cust_002077,113,1,219.77,3,1,1,5,Needs Attention
cust_002079,600,1,177.32000000000002,1,1,1,3,Needs Attention
cust_002080,117,1,108.73,3,1,1,5,Needs Attention
cust_002082,56,2,252.05,4,3,2,9,Loyal Customers
cust_002083,112,2,776.8399999999999,3,3,3,9,Loyal Customers
cust_002088,203,1,484.28,3,1,2,6,Potential Loyalists
cust_002090,702,1,171.71,1,1,1,3,Needs Attention
cust_002091,634,1,70.18,1,1,1,3,Needs Attention
cust_002092,614,1,214.69,1,1,1,3,Needs Attention
cust_002093,137,3,366.36,3,4,2,9,Loyal Customers
cust_002094,481,1,26.24,1,1,1,3,Needs Attention
cust_002096,97,3,400.0,3,4,2,9,Loyal Customers
cust_002097,435,1,179.74,1,1,1,3,Needs Attention
cust_002098,45,2,2696.91,4,3,4,11,Champions
cust_002100,412,1,372.14,2,1,2,5,Needs Attention
cust_002101,548,1,90.94,1,1,1,3,Needs Attention
cust_002102,568,1,1379.56,1,1,3,5,At Risk (high value)
cust_002103,448,1,1297.65,1,1,3,5,At Risk (high value)
cust_002104,384,1,123.27,2,1,1,4,Needs Attention
cust_002105,66,4,786.58,4,4,3,11,Champions
cust_002106,10,1,1086.08,4,1,3,8,Loyal Customers
cust_002107,137,3,575.4599999999999,3,4,2,9,Loyal Customers
cust_002108,79,1,945.26,4,1,3,8,Loyal Customers
cust_002110,488,1,160.64999999999998,1,1,1,3,Needs Attention
cust_002113,172,3,588.88,3,4,3,10,Champions
cust_002114,645,1,557.91,1,1,2,4,Needs Attention
cust_002116,179,1,344.61,3,1,2,6,Potential Loyalists
cust_002118,661,1,98.59,1,1,1,3,Needs Attention
cust_002120,237,4,755.09,3,4,3,10,Champions
cust_002121,17,1,187.36,4,1,1,6,Potential Loyalists
cust_002122,300,1,1877.1,2,1,4,7,Potential Loyalists
cust_002123,18,1,3295.3500000000004,4,1,4,9,Loyal Customers
cust_002124,552,1,102.09,1,1,1,3,Needs Attention
cust_002125,42,2,576.58,4,3,2,9,Loyal Customers
cust_002126,205,1,66.32,3,1,1,5,Needs Attention
cust_002128,217,1,303.90000000000003,3,1,2,6,Potential Loyalists
cust_002130,454,2,313.44,1,3,2,6,Potential Loyalists
cust_002131,23,1,187.34,4,1,1,6,Potential Loyalists
cust_002135,302,1,227.84,2,1,1,4,Needs Attention
cust_002136,81,1,2026.9,4,1,4,9,Loyal Customers
cust_002137,117,1,192.06,3,1,1,5,Needs Attention
cust_002138,209,1,118.35,3,1,1,5,Needs Attention
cust_002139,40,1,271.37,4,1,2,7,Potential Loyalists
cust_002141,41,1,118.03,4,1,1,6,Potential Loyalists
cust_002142,516,1,819.38,1,1,3,5,At Risk (high value)
cust_002143,85,2,1152.03,4,3,3,10,Champions
cust_002147,518,1,3327.37,1,1,4,6,Potential Loyalists
cust_002148,164,2,302.45000000000005,3,3,2,8,Loyal Customers
cust_002149,218,1,57.83,3,1,1,5,Needs Attention
cust_002151,596,1,347.12,1,1,2,4,Needs Attention
cust_002153,357,1,262.75,2,1,2,5,Needs Attention
cust_002155,50,3,1539.21,4,4,3,11,Champions
cust_002156,267,2,69.05,2,3,1,6,Potential Loyalists
cust_002158,160,3,698.5699999999999,3,4,3,10,Champions
cust_002159,14,3,536.89,4,4,2,10,Champions
cust_002160,289,3,2103.59,2,4,4,10,Champions
cust_002161,224,2,2155.91,3,3,4,10,Champions
cust_002162,489,2,4663.3,1,3,4,8,Loyal Customers
cust_002163,419,1,267.49,2,1,2,5,Needs Attention
cust_002164,56,2,1470.99,4,3,3,10,Champions
cust_002165,188,1,264.06,3,1,2,6,Potential Loyalists
cust_002166,524,1,215.67,1,1,1,3,Needs Attention
cust_002169,107,2,218.27,3,3,1,7,Potential Loyalists
cust_002170,230,3,833.54,3,4,3,10,Champions
cust_002171,470,1,180.43,1,1,1,3,Needs Attention
cust_002172,426,2,2446.11,2,3,4,9,Loyal Customers
cust_002173,371,1,220.97,2,1,1,4,Needs Attention
cust_002176,112,3,1317.31,3,4,3,10,Champions
cust_002178,512,1,612.05,1,1,3,5,At Risk (high value)
cust_002179,7,4,1258.73,4,4,3,11,Champions
cust_002180,575,2,784.0799999999999,1,3,3,7,Potential Loyalists
cust_002181,318,5,1575.44,2,4,3,9,Loyal Customers
cust_002185,230,1,93.67,3,1,1,5,Needs Attention
cust_002186,196,2,188.69,3,3,1,7,Potential Loyalists
cust_002187,102,1,793.5699999999999,3,1,3,7,Potential Loyalists
cust_002190,265,2,2445.84,2,3,4,9,Loyal Customers
cust_002191,671,1,217.12,1,1,1,3,Needs Attention
cust_002192,539,1,637.0,1,1,3,5,At Risk (high value)
cust_002193,29,1,716.09,4,1,3,8,Loyal Customers
cust_002195,285,1,116.77,2,1,1,4,Needs Attention
cust_002196,168,5,1396.57,3,4,3,10,Champions
cust_002197,386,1,83.21,2,1,1,4,Needs Attention
cust_002198,317,2,1367.94,2,3,3,8,Loyal Customers
cust_002200,444,1,2373.85,1,1,4,6,Potential Loyalists
cust_002203,1,2,3076.0,4,3,4,11,Champions
cust_002204,212,3,481.76,3,4,2,9,Loyal Customers
cust_002205,149,2,1243.72,3,3,3,9,Loyal Customers
cust_002206,443,1,786.54,1,1,3,5,At Risk (high value)
cust_002207,419,1,166.45,2,1,1,4,Needs Attention
cust_002208,495,1,2553.3100000000004,1,1,4,6,Potential Loyalists
cust_002210,557,1,403.79,1,1,2,4,Needs Attention
cust_002211,266,1,3046.91,2,1,4,7,Potential Loyalists
cust_002212,95,3,413.15,4,4,2,10,Champions
cust_002215,705,1,252.17,1,1,2,4,Needs Attention
cust_002217,440,3,1475.58,1,4,3,8,Loyal Customers
cust_002218,2,2,1047.98,4,3,3,10,Champions
cust_002219,70,1,2778.92,4,1,4,9,Loyal Customers
cust_002220,409,2,3025.81,2,3,4,9,Loyal Customers
cust_002222,250,1,167.10000000000002,2,1,1,4,Needs Attention
cust_002223,450,1,464.96,1,1,2,4,Needs Attention
cust_002224,116,3,575.29,3,4,2,9,Loyal Customers
cust_002226,204,2,144.45,3,3,1,7,Potential Loyalists
cust_002228,221,2,880.91,3,3,3,9,Loyal Customers
cust_002229,697,1,96.06,1,1,1,3,Needs Attention
cust_002230,227,2,929.8900000000001,3,3,3,9,Loyal Customers
cust_002231,115,1,1575.35,3,1,3,7,Potential Loyalists
cust_002233,206,3,5339.67,3,4,4,11,Champions
cust_002235,152,1,1556.28,3,1,3,7,Potential Loyalists
cust_002236,166,1,297.63,3,1,2,6,Potential Loyalists
cust_002237,107,1,1084.69,3,1,3,7,Potential Loyalists
cust_002239,462,1,380.3,1,1,2,4,Needs Attention
cust_002240,194,2,304.31,3,3,2,8,Loyal Customers
cust_002241,579,1,72.67,1,1,1,3,Needs Attention
cust_002242,150,3,4659.15,3,4,4,11,Champions
cust_002243,264,3,2450.65,2,4,4,10,Champions
cust_002244,6,2,209.82,4,3,1,8,Loyal Customers
cust_002246,420,1,901.92,2,1,3,6,Potential Loyalists
cust_002247,75,1,169.08,4,1,1,6,Potential Loyalists
cust_002248,366,1,290.6,2,1,2,5,Needs Attention
cust_002249,134,1,2938.94,3,1,4,8,Loyal Customers
cust_002251,197,2,1606.21,3,3,3,9,Loyal Customers
cust_002253,281,1,62.44,2,1,1,4,Needs Attention
cust_002255,369,2,251.59,2,3,2,7,Potential Loyalists
cust_002256,107,2,1087.86,3,3,3,9,Loyal Customers
cust_002257,687,1,912.98,1,1,3,5,At Risk (high value)
cust_002258,284,2,431.15,2,3,2,7,Potential Loyalists
cust_002259,138,2,362.72,3,3,2,8,Loyal Customers
cust_002260,544,1,593.48,1,1,3,5,At Risk (high value)
cust_002261,11,5,1031.02,4,4,3,11,Champions
cust_002262,158,2,326.06999999999994,3,3,2,8,Loyal Customers
cust_002263,366,3,355.31,2,4,2,8,Loyal Customers
cust_002265,36,1,1922.12,4,1,4,9,Loyal Customers
cust_002268,245,3,1041.3,2,4,3,9,Loyal Customers
cust_002269,423,2,320.5899999999999,2,3,2,7,Potential Loyalists
cust_002272,352,1,127.51,2,1,1,4,Needs Attention
cust_002273,297,1,118.15,2,1,1,4,Needs Attention
cust_002274,439,2,3028.85,1,3,4,8,Loyal Customers
cust_002276,250,3,697.5,2,4,3,9,Loyal Customers
cust_002278,204,1,170.48000000000002,3,1,1,5,Needs Attention
cust_002279,71,1,232.64,4,1,1,6,Potential Loyalists
cust_002280,62,2,373.28999999999996,4,3,2,9,Loyal Customers
cust_002282,205,2,147.55,3,3,1,7,Potential Loyalists
cust_002283,448,3,2406.72,1,4,4,9,Loyal Customers
cust_002284,19,2,484.74,4,3,2,9,Loyal Customers
cust_002285,377,2,3094.83,2,3,4,9,Loyal Customers
cust_002287,86,1,433.46,4,1,2,7,Potential Loyalists
cust_002288,241,1,164.42,3,1,1,5,Needs Attention
cust_002289,244,2,2400.2799999999997,2,3,4,9,Loyal Customers
cust_002291,13,2,358.83,4,3,2,9,Loyal Customers
cust_002292,260,3,4154.42,2,4,4,10,Champions
cust_002293,28,2,585.69,4,3,3,10,Champions
cust_002294,155,2,1134.08,3,3,3,9,Loyal Customers
cust_002295,194,1,425.18,3,1,2,6,Potential Loyalists
cust_002296,287,4,1554.92,2,4,3,9,Loyal Customers
cust_002297,700,1,58.35,1,1,1,3,Needs Attention
cust_002302,194,1,141.55,3,1,1,5,Needs Attention
cust_002303,138,3,2724.95,3,4,4,11,Champions
cust_002304,25,1,132.86,4,1,1,6,Potential Loyalists
cust_002305,406,1,1785.14,2,1,4,7,Potential Loyalists
cust_002306,40,2,514.9100000000001,4,3,2,9,Loyal Customers
cust_002307,40,2,706.5799999999999,4,3,3,10,Champions
cust_002309,425,2,493.51,2,3,2,7,Potential Loyalists
cust_002311,41,2,314.87,4,3,2,9,Loyal Customers
cust_002313,309,1,55.72,2,1,1,4,Needs Attention
cust_002314,31,1,2477.92,4,1,4,9,Loyal Customers
cust_002316,92,1,464.38,4,1,2,7,Potential Loyalists
cust_002317,472,1,74.08999999999999,1,1,1,3,Needs Attention
cust_002318,317,1,1151.07,2,1,3,6,Potential Loyalists
cust_002320,729,1,239.23,1,1,1,3,Needs Attention
cust_002321,64,2,531.78,4,3,2,9,Loyal Customers
cust_002322,34,3,641.54,4,4,3,11,Champions
cust_002324,400,2,662.41,2,3,3,8,Loyal Customers
cust_002326,515,1,208.01,1,1,1,3,Needs Attention
cust_002327,312,3,354.66999999999996,2,4,2,8,Loyal Customers
cust_002328,346,1,132.59,2,1,1,4,Needs Attention
cust_002329,354,1,243.55,2,1,2,5,Needs Attention
cust_002330,58,4,2664.56,4,4,4,12,Champions
cust_002331,560,1,204.85,1,1,1,3,Needs Attention
cust_002333,635,1,135.15,1,1,1,3,Needs Attention
cust_002335,60,1,215.51,4,1,1,6,Potential Loyalists
cust_002336,277,2,1725.6699999999998,2,3,3,8,Loyal Customers
cust_002337,484,2,469.87,1,3,2,6,Potential Loyalists
cust_002338,200,2,2384.7200000000003,3,3,4,10,Champions
cust_002339,654,1,454.72,1,1,2,4,Needs Attention
cust_002340,119,1,148.52999999999997,3,1,1,5,Needs Attention
cust_002341,68,2,412.53999999999996,4,3,2,9,Loyal Customers
cust_002343,377,3,2044.91,2,4,4,10,Champions
cust_002345,498,1,385.49,1,1,2,4,Needs Attention
cust_002346,524,1,231.25,1,1,1,3,Needs Attention
cust_002347,515,2,4016.42,1,3,4,8,Loyal Customers
cust_002349,12,3,2101.74,4,4,4,12,Champions
cust_002350,188,1,357.32,3,1,2,6,Potential Loyalists
cust_002352,387,1,65.46000000000001,2,1,1,4,Needs Attention
cust_002353,423,1,840.25,2,1,3,6,Potential Loyalists
cust_002354,457,1,256.76,1,1,2,4,Needs Attention
cust_002355,495,2,872.24,1,3,3,7,Potential Loyalists
cust_002356,618,2,976.57,1,3,3,7,Potential Loyalists
cust_002357,486,1,106.13,1,1,1,3,Needs Attention
cust_002359,119,1,844.73,3,1,3,7,Potential Loyalists
cust_002361,162,1,122.69,3,1,1,5,Needs Attention
cust_002362,299,1,224.01,2,1,1,4,Needs Attention
cust_002363,417,2,2294.73,2,3,4,9,Loyal Customers
cust_002364,586,1,218.84,1,1,1,3,Needs Attention
cust_002365,107,3,3057.62,3,4,4,11,Champions
cust_002366,340,1,279.69,2,1,2,5,Needs Attention
cust_002367,624,1,281.87,1,1,2,4,Needs Attention
cust_002368,53,5,3382.96,4,4,4,12,Champions
cust_002369,81,2,3573.87,4,3,4,11,Champions
cust_002370,474,1,2500.31,1,1,4,6,Potential Loyalists
cust_002371,218,2,561.39,3,3,2,8,Loyal Customers
cust_002372,409,2,1346.79,2,3,3,8,Loyal Customers
cust_002373,514,1,185.34,1,1,1,3,Needs Attention
cust_002374,194,1,442.94,3,1,2,6,Potential Loyalists
cust_002376,9,2,4234.67,4,3,4,11,Champions
cust_002377,221,2,241.47,3,3,2,8,Loyal Customers
cust_002378,395,1,35.71,2,1,1,4,Needs Attention
cust_002379,25,1,1940.01,4,1,4,9,Loyal Customers
cust_002381,142,1,918.48,3,1,3,7,Potential Loyalists
cust_002382,305,2,58.31,2,3,1,6,Potential Loyalists
cust_002383,323,2,296.64,2,3,2,7,Potential Loyalists
cust_002384,118,2,408.34000000000003,3,3,2,8,Loyal Customers
cust_002385,431,2,467.01,2,3,2,7,Potential Loyalists
cust_002387,55,3,1449.17,4,4,3,11,Champions
cust_002389,160,2,2162.42,3,3,4,10,Champions
cust_002391,726,1,49.8,1,1,1,3,Needs Attention
cust_002393,321,1,220.59,2,1,1,4,Needs Attention
cust_002394,23,1,2176.49,4,1,4,9,Loyal Customers
cust_002395,212,2,528.36,3,3,2,8,Loyal Customers
cust_002396,443,1,3106.79,1,1,4,6,Potential Loyalists
cust_002397,381,2,307.28,2,3,2,7,Potential Loyalists
cust_002398,366,2,288.02,2,3,2,7,Potential Loyalists
cust_002399,313,1,319.66,2,1,2,5,Needs Attention
cust_002400,444,1,230.22,1,1,1,3,Needs Attention
cust_002401,360,2,95.92,2,3,1,6,Potential Loyalists
cust_002402,460,2,197.76999999999998,1,3,1,5,Needs Attention
cust_002403,485,1,2096.23,1,1,4,6,Potential Loyalists
cust_002406,726,1,146.2,1,1,1,3,Needs Attention
cust_002407,430,1,453.2000000000001,2,1,2,5,Needs Attention
cust_002408,95,1,1963.19,4,1,4,9,Loyal Customers
cust_002409,515,2,1370.8999999999999,1,3,3,7,Potential Loyalists
cust_002410,561,1,2227.39,1,1,4,6,Potential Loyalists
cust_002411,224,1,34.57,3,1,1,5,Needs Attention
cust_002413,189,1,235.61,3,1,1,5,Needs Attention
cust_002415,11,7,1027.99,4,4,3,11,Champions
cust_002416,53,2,1028.76,4,3,3,10,Champions
cust_002417,418,1,421.87,2,1,2,5,Needs Attention
cust_002418,33,2,4524.91,4,3,4,11,Champions
cust_002419,16,4,2853.19,4,4,4,12,Champions
cust_002421,19,2,1791.5300000000002,4,3,4,11,Champions
cust_002422,50,2,1157.02,4,3,3,10,Champions
cust_002423,241,2,207.53,3,3,1,7,Potential Loyalists
cust_002424,693,1,50.830000000000005,1,1,1,3,Needs Attention
cust_002426,368,2,655.29,2,3,3,8,Loyal Customers
cust_002427,4,1,132.37,4,1,1,6,Potential Loyalists
cust_002428,307,5,1158.9899999999998,2,4,3,9,Loyal Customers
cust_002429,200,2,212.45,3,3,1,7,Potential Loyalists
cust_002430,133,3,1004.73,3,4,3,10,Champions
cust_002431,61,2,434.15,4,3,2,9,Loyal Customers
cust_002432,257,2,1950.31,2,3,4,9,Loyal Customers
cust_002433,39,4,4352.860000000001,4,4,4,12,Champions
cust_002434,199,1,60.63,3,1,1,5,Needs Attention
cust_002436,329,1,87.02,2,1,1,4,Needs Attention
cust_002437,346,1,72.83999999999999,2,1,1,4,Needs Attention
cust_002438,470,1,122.82,1,1,1,3,Needs Attention
cust_002440,426,3,697.51,2,4,3,9,Loyal Customers
cust_002441,651,1,1578.15,1,1,3,5,At Risk (high value)
cust_002443,272,2,285.51,2,3,2,7,Potential Loyalists
cust_002446,99,2,476.32000000000005,3,3,2,8,Loyal Customers
cust_002451,304,1,101.59,2,1,1,4,Needs Attention
cust_002453,305,1,320.73,2,1,2,5,Needs Attention
cust_002454,405,3,1496.5,2,4,3,9,Loyal Customers
cust_002456,590,1,1764.35,1,1,4,6,Potential Loyalists
cust_002459,427,1,249.22,2,1,2,5,Needs Attention
cust_002460,50,4,2803.6899999999996,4,4,4,12,Champions
cust_002461,34,2,451.0,4,3,2,9,Loyal Customers
cust_002462,379,2,2700.0400000000004,2,3,4,9,Loyal Customers
cust_002463,266,1,229.78,2,1,1,4,Needs Attention
cust_002464,313,1,190.7,2,1,1,4,Needs Attention
cust_002465,480,1,64.19,1,1,1,3,Needs Attention
cust_002466,404,4,859.9200000000001,2,4,3,9,Loyal Customers
cust_002468,589,2,4118.42,1,3,4,8,Loyal Customers
cust_002469,104,1,313.90000000000003,3,1,2,6,Potential Loyalists
cust_002470,223,1,173.15,3,1,1,5,Needs Attention
cust_002472,28,3,2926.97,4,4,4,12,Champions
cust_002473,216,1,1266.01,3,1,3,7,Potential Loyalists
cust_002474,345,1,1317.23,2,1,3,6,Potential Loyalists
cust_002475,391,1,443.93,2,1,2,5,Needs Attention
cust_002476,571,1,1936.84,1,1,4,6,Potential Loyalists
cust_002477,137,1,633.56,3,1,3,7,Potential Loyalists
cust_002478,657,1,241.51,1,1,2,4,Needs Attention
cust_002479,255,3,2155.18,2,4,4,10,Champions
cust_002482,137,1,223.41,3,1,1,5,Needs Attention
cust_002484,150,1,392.34,3,1,2,6,Potential Loyalists
cust_002486,221,4,436.89,3,4,2,9,Loyal Customers
cust_002488,463,1,3218.8,1,1,4,6,Potential Loyalists
cust_002489,722,1,194.94,1,1,1,3,Needs Attention
cust_002490,179,2,726.97,3,3,3,9,Loyal Customers
cust_002491,609,1,1766.73,1,1,4,6,Potential Loyalists
cust_002492,296,1,1333.82,2,1,3,6,Potential Loyalists
cust_002493,563,1,346.13,1,1,2,4,Needs Attention
cust_002494,394,1,129.73,2,1,1,4,Needs Attention
cust_002496,7,2,187.59,4,3,1,8,Loyal Customers
cust_002497,92,1,159.82999999999998,4,1,1,6,Potential Loyalists
cust_002500,89,2,689.15,4,3,3,10,Champions
cust_002502,133,2,1039.88,3,3,3,9,Loyal Customers
cust_002504,5,4,1019.62,4,4,3,11,Champions
cust_002505,469,1,56.47,1,1,1,3,Needs Attention
cust_002506,469,2,399.29,1,3,2,6,Potential Loyalists
cust_002507,10,1,21.92,4,1,1,6,Potential Loyalists
cust_002508,38,1,60.47,4,1,1,6,Potential Loyalists
cust_002509,653,1,340.64,1,1,2,4,Needs Attention
cust_002510,182,1,607.26,3,1,3,7,Potential Loyalists
cust_002511,47,6,5429.87,4,4,4,12,Champions
cust_002513,139,4,1991.0900000000001,3,4,4,11,Champions
cust_002514,428,2,2991.72,2,3,4,9,Loyal Customers
cust_002515,106,2,1864.27,3,3,4,10,Champions
cust_002517,361,2,1168.27,2,3,3,8,Loyal Customers
cust_002520,157,2,480.67,3,3,2,8,Loyal Customers
cust_002521,25,2,588.26,4,3,3,10,Champions
cust_002523,306,2,387.15,2,3,2,7,Potential Loyalists
cust_002524,23,2,2876.55,4,3,4,11,Champions
cust_002525,27,2,2863.94,4,3,4,11,Champions
cust_002526,301,2,354.25,2,3,2,7,Potential Loyalists
cust_002529,403,2,748.3000000000001,2,3,3,8,Loyal Customers
cust_002530,430,1,179.51000000000002,2,1,1,4,Needs Attention
cust_002532,592,1,78.83,1,1,1,3,Needs Attention
cust_002535,371,2,527.37,2,3,2,7,Potential Loyalists
cust_002537,337,2,506.13,2,3,2,7,Potential Loyalists
cust_002538,21,3,231.14,4,4,1,9,Loyal Customers
cust_002539,169,2,2894.85,3,3,4,10,Champions
cust_002541,436,2,348.14,1,3,2,6,Potential Loyalists
cust_002542,51,2,1826.1200000000001,4,3,4,11,Champions
cust_002544,68,2,1618.11,4,3,3,10,Champions
cust_002547,370,3,1928.0400000000004,2,4,4,10,Champions
cust_002548,78,1,1455.03,4,1,3,8,Loyal Customers
cust_002550,63,2,1168.4099999999999,4,3,3,10,Champions
cust_002551,391,2,185.78999999999994,2,3,1,6,Potential Loyalists
cust_002552,382,1,301.35,2,1,2,5,Needs Attention
cust_002553,419,1,17.3,2,1,1,4,Needs Attention
cust_002555,369,4,5883.0,2,4,4,10,Champions
cust_002557,426,1,137.99,2,1,1,4,Needs Attention
cust_002558,168,2,244.81,3,3,2,8,Loyal Customers
cust_002560,30,2,376.43000000000006,4,3,2,9,Loyal Customers
cust_002561,60,1,48.32,4,1,1,6,Potential Loyalists
cust_002562,650,1,97.98,1,1,1,3,Needs Attention
